count,hate_speech,offensive_language,neither,class,tweet,clean_text
3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",def cowboy lol terrell owens best eagle amp cowboy ..dude cry like bitch tv romo
3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",lmfaoooo hate black people httpst.cornvd2nlcdr theres black people niggers
3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",u bitch potent
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",httpt.co3jk4kr44x3 piss lad past out. lick dirty sole slept.
3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",httpt.coprrskknqrv love frat boy w soft long sole
3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",httpt.coxpsc3makgj sexy lad hot sole arches.
3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",nah fam gotta cheat hoe depend female feel
3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",get hicks lol
3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",new twitter confuse shit me. south america bitch
3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",toto mean ass vaginai think pussy cause toto santi like nasty pussy
3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",actually do choose ugly bitch ass fat
3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",bitch kill vibe ya tried. dis love miley
3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",im tire bitch say look mean.. nigga big af wear tight shirt grim everybody.
6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",bird grandkids thank climate change httpt.coxqmxhkaswt httpt.corbitegrnhm climate
3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",stay beautiful bitch
3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",wutkinda r purple. ceeeleeeman gurl jus playin stupid hoe track. shit sum gurls
3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",money get taller bitch get blurry
3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",aint see bitch obsess nigga im obsess
3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",kobe stay talk trash. let forget httpt.covh4tnekvtp mean one. smh.
3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",im nigger httpt.corgja7cfoit lmfao
3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",people ask im mix with. bad asian bitch lol
3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",ariza snake coward isnt cripple like hero roach lmaoo
3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",foster home imaginary trash whoa chill tf
6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",lowkey tired. ...if tire quiet sleep hoe
3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",stop bring weird niggers mention httpt.cocussdjesrk
3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",dont love hoe
3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",yo girl homeboys ol weak bitch ass nigga
3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",think worst advice give dont pussy speed lol
3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",quote tweet favorite animal.pussy
3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",hate strippers tell theyre dancers. hoe ballet dancers dont pop pussy beethoven. stripper
3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",andrewbryant poff double vision beers poff ... double pussy smh
3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",bitch twerk computer.... ya ya damn
3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prince art. httpt.coephrwxmbhr takin bitch
3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",welfaregovernment aid claim white people. yall black slander trash now.
3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",bitch dont care just play role.
6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",take hide lime tree. dis bitch da wrong tree bro.
6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",drakes new shoe release nikejordan.... yes theres glitter shoe httpt.coqctplxhexm ....dudes fag
3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",inna di ghetto lmaoo
3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",hoe austin teach austin.i teach u curve thats know
3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",bitch cook know suck dick .. ones
3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",fat hoe choose lol
3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",hoesaintloyal theyre hoesno expect loyal
3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",ol bitch ass httpt.coamcoiny0wg
3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",bruh im tire niggas retweetin miley cyrus naked bitch aint type bad lmaooo
3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",just tony romo mavs game dont mean bitch lmao.. fuk cowgirls lol bitch fuck
3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",holy shit freddie highmore charlie chocolate factory roll floor laugh
3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",dont want sex gf feel like im use her.. anonymous whata faggot
3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",followers httpt.cof1tjl9xnct somebody bitch dont
3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",ya bitch bitch clearly care just annoy bitch
3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",catfish hoe thinkin slick.. niggas catch
3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",worry bitch aint worry bout real
3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",hoe insecure niggas handle real one.
3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",lmao bitch come scoot tent like fuck shit
3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",cousin say share hoe brothers. say share care love brothers
3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",im hungry ionn wanna spend money food break hoe problems
6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",dese hoe lyin nigga
3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",httpt.co4b427dqzcv oh yeah fuck bitch
3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",eli man just throw nfl lead 27th interception season. lmao trash
3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",usc senior rb anthony brown call head coach steve sarkisian racist quit team. 187 httpt.cojoosdsubir hes bitch
3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",guess zero time mansplaining adios stfu pussy
3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",chill httpt.comik3ipnle6 sexy scally lad
3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",aint share bitch mine mine
3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",money impress simple break bitch
3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",pisces anybodys bitch dont let people control change them. rigghhht
3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tuku ho idk blah blah blah
3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",im mad cuh hahaha suure.. tuku ho ita
3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",hoe crazy
3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",aint gonna slice bitch. kevin hart.
3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",oomf fuckin fine tho dam dont bitch.
3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",wonder girl give head boys drink magaluf twitter probly send nudes fag
3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",newsatquestions yeah bitch yeah bitch _______ a. maybe b. steve o c. later d. jesse pinkman
3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",hickies thighs right pussy gtgtgt right
3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",love im longer young beautiful no. ugly monkey ass.
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",yall come front.bitch aint come
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",faggot bitch httpt.co2hyyabk4eh
3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",yea im ipad. dont work friday. let ball faggot work
3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",httpt.cobyj1hoyhmg scally lad
3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",gerryshalloweenparty httpt.co3ycrsrnjhc halloween yesterday stupid nigger
3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",chrus supahot tho walk teacher test drop test bitch fohead httpt.conb5vgdssgi
3,0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",love eat pussy lol lol eat shit forever lol ever.
3,0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",slush hoe nasty fam hoe taste like meds
3,0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",slush hoe nasty fam
3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",bobby bitch get live fuck hell yea play hoe workout
3,0,3,0,1,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",yo bitch gucci mane bitch stoner httpt.colt9lijjpg9
3,0,3,0,1,"""@TweetGameLazy: I can ride your bitch with no handle bars""",ride bitch handle bar
3,0,3,0,1,"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",aint hoe traphoussseeeee
3,0,0,3,2,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",sad tv character deaths bitter over... httpt.coulclfuf8nc httpt.co1rxyqoosm0ned stark man
3,0,3,0,1,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",harbor bitch party bus hoe lol
3,0,3,0,1,"""@Vbomb20: @Woodchuck20 pussy"" love it",pussy love
3,0,3,0,1,"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo",ultraviolence video come little bitch mtvhottest lana del rey httpt.co533flbvwqh bitchy promo
3,0,3,0,1,"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER",way fuck bitch httpst.co4lmtfnl2iy lmfao kittycopter
3,0,0,3,2,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",smuggler explain help fighters jihadi highway httpt.coux4anxeawd
3,0,3,0,1,"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",aww avis look cute httpt.co9lporcb8w0 gotta ike avi bitch
3,0,3,0,1,"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",simple dont hoedont worry expose fight mewhy
3,0,3,0,1,"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho",whys bitch boost httpt.couod2f5wtkv size isnt exactly healthy tho
3,0,3,0,1,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",bet bitch kim bye
3,0,3,0,1,"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",damn near gotta protect tweets.. stalkers annoy get dope dick. drive bitch loco
3,0,3,0,1,"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",im make marack girlfriend . aye b pullin hoe just like o teach
3,1,2,0,1,"""@XoXo__Angiee: Bruno fag boy"" you love me.",bruno fag boy love me.
3,0,3,0,1,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",bitch sike naw beef
3,0,0,3,2,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",yankees look rally 9th. rallycap
3,0,3,0,1,"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",dont advantage nice person hoe everyjuan
3,1,2,0,1,"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",happy birthday bitch nigga thank pal
3,0,3,0,1,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",sad know hoe wont fuck bc aint get stacks. wait till friday
3,0,3,0,1,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",cinco shit harder fucc niggayee fucc wit rich homie cuz dats ya homeboy fucc nicca
3,0,3,0,1,"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",ewww say sunday..as sunday there. read nigs
4,1,3,0,1,"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",punch real niggas face cause pussy nigga gonna punch right strong mush shake..
